DEPTH,CALI,GR,DT,RHOB,ILD,NPHI,lstrat,wellname
3623.0,,40.0253,162.0628,,1.2992,,Balmoral,211/18-9
3623.5,,39.5993,171.6104,,1.2927,,Balmoral,211/18-9
3624.0,,38.7044,165.9529,,1.2658,,Balmoral,211/18-9
3624.5,,37.6852,165.4729,,1.2368,,Balmoral,211/18-9
3625.0,,35.4043,164.9924,,1.2109,,Balmoral,211/18-9
3625.5,,34.464,169.1531,,1.1874,,Balmoral,211/18-9
3626.0,,35.7119,159.7671,,1.1758,,Balmoral,211/18-9
3626.5,,38.2098,138.8499,,1.1895,,Balmoral,211/18-9
3627.0,,39.9618,147.5471,,1.2039,,Balmoral,211/18-9
3627.5,,40.7217,148.0262,,1.2243,,Balmoral,211/18-9
3628.0,,41.3032,135.8755,,1.2455,,Balmoral,211/18-9
3628.5,,41.7623,139.0792,,1.263,,Balmoral,211/18-9
3629.0,,42.1271,148.0767,,1.2806,,Balmoral,211/18-9
3629.5,,42.2701,164.2383,,1.2913,,Balmoral,211/18-9
3630.0,,42.3485,165.0309,,1.2976,,Balmoral,211/18-9
3630.5,,42.3485,162.1005,,1.2992,,Balmoral,211/18-9
3631.0,,41.0118,161.2891,,1.2992,,Balmoral,211/18-9
3631.5,,38.8208,161.1706,,1.2917,,Balmoral,211/18-9
3632.0,,39.4883,162.9846,,1.2682,,Balmoral,211/18-9
3632.5,,40.5835,164.8001,,1.2222,,Balmoral,211/18-9
3633.0,,40.4386,164.641,,1.1803,,Balmoral,211/18-9
3633.5,,39.1324,164.6284,,1.1503,,Balmoral,211/18-9
3634.0,,38.5176,164.9117,,1.1351,,Balmoral,211/18-9
3634.5,,39.4142,166.3716,,1.1334,,Balmoral,211/18-9
3635.0,,40.31,169.2593,,1.1373,,Balmoral,211/18-9
3635.5,,40.19,172.0143,,1.1416,,Balmoral,211/18-9
3636.0,,39.2915,174.1114,,1.1501,,Balmoral,211/18-9
3636.5,,40.145,176.2102,,1.1503,,Balmoral,211/18-9
3637.0,,42.6181,176.7423,,1.1393,,Balmoral,211/18-9
3637.5,,44.0505,178.6726,,1.1287,,Balmoral,211/18-9
3638.0,,42.7237,180.6028,,1.1032,,Balmoral,211/18-9
3638.5,,42.3538,182.5361,,1.0944,,Balmoral,211/18-9
3639.0,,43.151,,,1.0905,,Balmoral,211/18-9
3639.5,,42.0264,,,1.0886,,Balmoral,211/18-9
3640.0,,39.6628,,,1.0805,,Balmoral,211/18-9
3640.5,,39.0804,,,1.0766,,Balmoral,211/18-9
3641.0,,39.1751,,,1.0719,,Balmoral,211/18-9
3641.5,,38.9884,,,1.0785,,Balmoral,211/18-9
3642.0,,40.4971,,,1.0886,,Balmoral,211/18-9
3642.5,,42.0572,,,1.0964,,Balmoral,211/18-9
3643.0,,42.3797,,,1.1063,,Balmoral,211/18-9
3643.5,,41.0617,,,1.1152,,Balmoral,211/18-9
3644.0,,39.7568,,,1.1205,,Balmoral,211/18-9
3644.5,,39.6853,,,1.1211,,Balmoral,211/18-9
3645.0,,39.5928,,,1.1196,,Balmoral,211/18-9
3645.5,,40.7388,,,1.1175,,Balmoral,211/18-9
3646.0,,41.5711,,,1.1155,,Balmoral,211/18-9
3646.5,,41.8428,192.6013,,1.1134,,Balmoral,211/18-9
3647.0,,42.7386,192.3795,,1.1114,,Balmoral,211/18-9
3647.5,,42.5711,191.644,,1.1153,,Balmoral,211/18-9
3648.0,,41.1015,185.9063,,1.1206,,Balmoral,211/18-9
3648.5,,39.9178,181.9117,,1.1211,,Balmoral,211/18-9
3649.0,,38.4574,177.2738,,1.1211,,Balmoral,211/18-9
3649.5,,36.7493,187.6278,,1.1263,,Balmoral,211/18-9
3650.0,,35.2117,190.2885,,1.1314,,Balmoral,211/18-9
3650.5,,35.2595,181.7249,,1.1314,,Balmoral,211/18-9
3651.0,,37.1424,173.585,,1.1314,,Balmoral,211/18-9
3651.5,,39.156,184.1783,,1.1342,,Balmoral,211/18-9
3652.0,,37.916,184.7283,,1.1404,,Balmoral,211/18-9
3652.5,,36.9847,172.8405,,1.1432,,Balmoral,211/18-9
3653.0,,36.8529,166.1127,,1.1497,,Balmoral,211/18-9
3653.5,,37.6038,166.0151,,1.1444,,Balmoral,211/18-9
3654.0,,39.1406,163.8028,,1.1419,,Balmoral,211/18-9
3654.5,,39.1476,162.7797,,1.1291,,Balmoral,211/18-9
3655.0,,40.8151,163.559,,1.1163,,Balmoral,211/18-9
3655.5,,43.1262,164.1377,,1.1086,,Balmoral,211/18-9
3656.0,,41.7315,174.1513,,1.1022,,Balmoral,211/18-9
3656.5,,40.5387,160.8591,,1.1051,,Balmoral,211/18-9
3657.0,,42.3785,158.8549,,1.1097,,Balmoral,211/18-9
3657.5,,42.9354,159.9852,,1.107,,Balmoral,211/18-9
3658.0,,43.4721,160.3495,,1.1023,,Balmoral,211/18-9
3658.5,,44.824,160.0385,,1.0967,,Balmoral,211/18-9
3659.0,,43.4808,161.6111,,1.0927,,Balmoral,211/18-9
3659.5,,41.7263,160.9627,,1.1014,,Balmoral,211/18-9
3660.0,,42.6603,162.1994,,1.1089,,Balmoral,211/18-9
3660.5,,44.1939,164.1017,,1.1162,,Balmoral,211/18-9
3661.0,,45.4976,165.0018,,1.1228,,Balmoral,211/18-9
3661.5,,44.657,164.829,,1.128,,Balmoral,211/18-9
3662.0,,43.3764,164.8572,,1.1314,,Balmoral,211/18-9
3662.5,,42.2348,166.1034,,1.1314,,Balmoral,211/18-9
3663.0,,41.999,167.3465,,1.129,,Balmoral,211/18-9
3663.5,,41.9022,168.2385,,1.1217,,Balmoral,211/18-9
3664.0,,40.5234,168.9406,,1.1143,,Balmoral,211/18-9
3664.5,,39.7569,169.6421,,1.1118,,Balmoral,211/18-9
3665.0,,39.1286,170.2512,,1.1139,,Balmoral,211/18-9
3665.5,,39.8937,170.8093,,1.116,,Balmoral,211/18-9
3666.0,,40.6595,171.1934,,1.118,,Balmoral,211/18-9
3666.5,,41.4247,169.7499,,1.1201,,Balmoral,211/18-9
3667.0,,42.1904,168.0923,,1.1185,,Balmoral,211/18-9
3667.5,,40.4999,166.4359,,1.1138,,Balmoral,211/18-9
3668.0,,37.8221,164.9037,,1.107,,Balmoral,211/18-9
3668.5,,39.451,165.2738,,1.1006,,Balmoral,211/18-9
3669.0,,39.5173,165.8255,,1.1006,,Balmoral,211/18-9
3669.5,,38.5797,165.8349,,1.1026,,Balmoral,211/18-9
3670.0,,38.7833,164.5796,,1.1062,,Balmoral,211/18-9
3670.5,,40.2186,163.7405,,1.1098,,Balmoral,211/18-9
3671.0,,40.6378,164.9052,,1.1108,,Balmoral,211/18-9
3671.5,,40.3588,166.5145,,1.1108,,Balmoral,211/18-9
3672.0,,40.0659,167.1706,,1.1108,,Balmoral,211/18-9
3672.5,,39.377,166.6434,,1.1108,,Balmoral,211/18-9
3673.0,,38.0614,164.9585,,1.1108,,Balmoral,211/18-9
3673.5,,36.6442,163.2722,,1.1108,,Balmoral,211/18-9
3674.0,,36.485,162.2191,,1.1108,,Balmoral,211/18-9
3674.5,,36.4834,162.1122,,1.113,,Balmoral,211/18-9
3675.0,,37.8876,162.8251,,1.1257,,Balmoral,211/18-9
3675.5,,39.3309,163.5771,,1.1314,,Balmoral,211/18-9
3676.0,,40.5277,166.0073,,1.1356,,Balmoral,211/18-9
3676.5,,40.949,190.3595,,1.1414,,Balmoral,211/18-9
3677.0,,41.3991,187.0645,,1.1431,,Balmoral,211/18-9
3677.5,,42.8075,169.3167,,1.1493,,Balmoral,211/18-9
3678.0,,42.2881,166.4352,,1.156,,Balmoral,211/18-9
3678.5,,40.4393,164.4766,,1.1624,,Balmoral,211/18-9
3679.0,,39.8363,171.1519,,1.1632,,Balmoral,211/18-9
3679.5,,39.6657,181.4551,,1.1593,,Balmoral,211/18-9
3680.0,,39.6641,179.5665,,1.1527,,Balmoral,211/18-9
3680.5,,37.9988,194.9642,,1.1433,,Balmoral,211/18-9
3681.0,,37.6808,192.8883,,1.1335,,Balmoral,211/18-9
3681.5,,40.7575,190.2505,,1.1314,,Balmoral,211/18-9
3682.0,,42.0246,166.9236,,1.1249,,Balmoral,211/18-9
3682.5,,41.4216,166.9236,,1.1211,,Balmoral,211/18-9
3683.0,,40.5836,189.0698,,1.1211,,Balmoral,211/18-9
3683.5,,39.3024,189.0698,,1.1211,,Balmoral,211/18-9
3684.0,,38.0817,191.6927,,1.1211,,Balmoral,211/18-9
3684.5,,38.5301,183.3062,,1.1154,,Balmoral,211/18-9
3685.0,,37.4111,181.6056,,1.1011,,Balmoral,211/18-9
3685.5,,36.8849,167.9835,,1.0809,,Balmoral,211/18-9
3686.0,,35.4461,171.1078,,1.0706,,Balmoral,211/18-9
3686.5,,36.6045,180.4221,,1.0679,,Balmoral,211/18-9
3687.0,,38.0023,189.0584,,1.0626,,Balmoral,211/18-9
3687.5,,39.0529,187.5862,,1.0607,,Balmoral,211/18-9
3688.0,,39.6967,169.8354,,1.0607,,Balmoral,211/18-9
3688.5,,40.7907,168.8801,,1.0607,,Balmoral,211/18-9
3689.0,,42.108,168.1443,,1.0617,,Balmoral,211/18-9
3689.5,,42.3117,166.683,,1.0739,,Balmoral,211/18-9
3690.0,,40.5877,165.5567,,1.087,,Balmoral,211/18-9
3690.5,,40.2623,163.8548,,1.1001,,Balmoral,211/18-9
3691.0,,40.0757,163.2696,,1.1103,,Balmoral,211/18-9
3691.5,,39.1297,164.269,,1.1108,,Balmoral,211/18-9
3692.0,,37.0172,165.4762,,1.1108,,Balmoral,211/18-9
3692.5,,35.6785,165.4387,,1.1108,,Balmoral,211/18-9
3693.0,,36.2773,165.4012,,1.1108,,Balmoral,211/18-9
3693.5,,35.6239,165.1541,,1.1108,,Balmoral,211/18-9
3694.0,,34.8726,163.9717,,1.1108,,Balmoral,211/18-9
3694.5,,34.7235,164.6543,,1.1084,,Balmoral,211/18-9
3695.0,,35.1979,168.6867,,1.1024,,Balmoral,211/18-9
3695.5,,35.6966,170.9444,,1.1006,,Balmoral,211/18-9
3696.0,,36.0749,174.2242,,1.1024,,Balmoral,211/18-9
3696.5,,36.5103,186.2264,,1.1099,,Balmoral,211/18-9
3697.0,,37.0087,196.1083,,1.1108,,Balmoral,211/18-9
3697.5,,36.8484,178.6654,,1.11,,Balmoral,211/18-9
3698.0,,36.2458,169.0943,,1.1015,,Balmoral,211/18-9
3698.5,,35.8049,171.177,,1.0908,,Balmoral,211/18-9
3699.0,,35.8715,183.9316,,1.0906,,Balmoral,211/18-9
3699.5,,36.5249,173.2909,,1.089,,Balmoral,211/18-9
3700.0,,37.3253,168.0864,,1.0828,,Balmoral,211/18-9
3700.5,,38.9456,167.109,,1.0764,,Balmoral,211/18-9
3701.0,,41.3927,166.0864,,1.07,,Balmoral,211/18-9
3701.5,,42.3338,166.2988,,1.0637,,Balmoral,211/18-9
3702.0,,41.2368,168.0598,,1.0573,,Balmoral,211/18-9
3702.5,,39.9299,169.4659,,1.0518,,Balmoral,211/18-9
3703.0,,35.9663,169.5886,,1.0561,,Balmoral,211/18-9
3703.5,,32.6266,170.1585,,1.0605,,Balmoral,211/18-9
3704.0,,31.8882,170.4131,,1.0649,,Balmoral,211/18-9
3704.5,,33.1785,169.859,,1.0693,,Balmoral,211/18-9
3705.0,,34.8084,169.388,,1.0672,,Balmoral,211/18-9
3705.5,,36.0134,169.7803,,1.0603,,Balmoral,211/18-9
3706.0,,36.6743,170.1904,,1.0534,,Balmoral,211/18-9
3706.5,,36.8212,169.5772,,1.0627,,Balmoral,211/18-9
3707.0,,36.5281,168.3206,,1.0656,,Balmoral,211/18-9
3707.5,,37.5555,168.2846,,1.0686,,Balmoral,211/18-9
3708.0,,39.0117,167.1436,,1.072,,Balmoral,211/18-9
3708.5,,39.6882,165.917,,1.079,,Balmoral,211/18-9
3709.0,,39.7985,167.3395,,1.0861,,Balmoral,211/18-9
3709.5,,41.2296,168.436,,1.0936,,Balmoral,211/18-9
3710.0,,42.4315,167.4378,,1.1024,,Balmoral,211/18-9
3710.5,,39.9763,166.6947,,1.1109,,Balmoral,211/18-9
3711.0,,39.3491,165.562,,1.108,,Balmoral,211/18-9
3711.5,,40.7117,167.6916,,1.1038,,Balmoral,211/18-9
3712.0,,43.2376,171.0235,,1.0997,,Balmoral,211/18-9
3712.5,,43.5452,188.2338,,1.0955,,Balmoral,211/18-9
3713.0,,43.2903,191.399,,1.0917,,Balmoral,211/18-9
3713.5,,43.0056,186.7264,,1.0918,,Balmoral,211/18-9
3714.0,,41.6573,186.1375,,1.0938,,Balmoral,211/18-9
3714.5,,41.3843,171.204,,1.0985,,Balmoral,211/18-9
3715.0,,40.8355,183.1515,,1.102,,Balmoral,211/18-9
3715.5,,39.393,171.204,,1.102,,Balmoral,211/18-9
3716.0,,39.8786,182.5734,,1.1067,,Balmoral,211/18-9
3716.5,,41.1928,158.8206,,1.1241,,Balmoral,211/18-9
3717.0,,42.0537,182.5734,,1.1369,,Balmoral,211/18-9
3717.5,,41.0428,177.9927,,1.1436,,Balmoral,211/18-9
3718.0,,38.2028,177.3716,,1.1436,,Balmoral,211/18-9
3718.5,,35.3629,177.9927,,1.1433,,Balmoral,211/18-9
3719.0,,33.7381,171.106,,1.1317,,Balmoral,211/18-9
3719.5,,33.0608,180.6978,,1.1199,,Balmoral,211/18-9
3720.0,,33.1768,168.0268,,1.1131,,Balmoral,211/18-9
3720.5,,35.3729,163.7471,,1.1063,,Balmoral,211/18-9
3721.0,,38.1876,165.2012,,1.0996,,Balmoral,211/18-9
3721.5,,40.4832,166.3347,,1.0929,,Balmoral,211/18-9
3722.0,,41.3468,166.9221,,1.0862,,Balmoral,211/18-9
3722.5,,41.4713,166.8371,,1.0849,,Balmoral,211/18-9
3723.0,,41.4729,166.3869,,1.0904,,Balmoral,211/18-9
3723.5,,42.1452,166.4372,,1.0926,,Balmoral,211/18-9
3724.0,,42.4076,167.4955,,1.0926,,Balmoral,211/18-9
3724.5,,40.9922,168.2333,,1.0923,,Balmoral,211/18-9
3725.0,,40.4798,167.4602,,1.088,,Balmoral,211/18-9
3725.5,,38.8195,166.2074,,1.084,,Balmoral,211/18-9
3726.0,,39.028,165.4058,,1.0915,,Balmoral,211/18-9
3726.5,,40.551,164.7869,,1.0928,,Balmoral,211/18-9
3727.0,,40.7947,164.2726,,1.0928,,Balmoral,211/18-9
3727.5,,38.5674,165.257,,1.0929,,Balmoral,211/18-9
3728.0,,37.2809,166.2649,,1.0929,,Balmoral,211/18-9
3728.5,,36.2688,166.3173,,1.0903,,Balmoral,211/18-9
3729.0,,35.7694,165.9164,,1.0845,,Balmoral,211/18-9
3729.5,,35.5717,165.6986,,1.083,,Balmoral,211/18-9
3730.0,,36.3705,165.7755,,1.0831,,Balmoral,211/18-9
3730.5,,36.8232,166.6097,,1.0831,,Balmoral,211/18-9
3731.0,,36.5589,166.485,,1.0831,,Balmoral,211/18-9
3731.5,,37.2686,164.218,,1.0832,,Balmoral,211/18-9
3732.0,,38.2479,163.028,,1.0818,,Balmoral,211/18-9
3732.5,,37.5507,165.356,,1.0769,,Balmoral,211/18-9
3733.0,,35.1088,172.4973,,1.0786,,Balmoral,211/18-9
3733.5,,35.4703,169.6836,,1.0965,,Balmoral,211/18-9
3734.0,,36.659,166.3138,,1.1144,,Balmoral,211/18-9
3734.5,,37.4574,170.4842,,1.127,,Balmoral,211/18-9
3735.0,,38.2551,176.9242,,1.1333,,Balmoral,211/18-9
3735.5,,36.7253,166.7968,,1.1409,,Balmoral,211/18-9
3736.0,,35.2916,166.3818,,1.1451,,Balmoral,211/18-9
3736.5,,35.4229,165.7823,,1.1452,,Balmoral,211/18-9
3737.0,,37.5328,165.4762,,1.1443,,Balmoral,211/18-9
3737.5,,39.4171,165.1813,,1.1378,,Balmoral,211/18-9
3738.0,,40.5666,165.4655,,1.1312,,Balmoral,211/18-9
3738.5,,40.304,166.6759,,1.1243,,Balmoral,211/18-9
3739.0,,39.202,167.1077,,1.1149,,Balmoral,211/18-9
3739.5,,37.8547,165.984,,1.1079,,Balmoral,211/18-9
3740.0,,38.2892,166.0867,,1.1014,,Balmoral,211/18-9
3740.5,,39.5687,166.2519,,1.0949,,Balmoral,211/18-9
3741.0,,39.7279,166.7043,,1.0885,,Balmoral,211/18-9
3741.5,,39.1063,167.1563,,1.0853,,Balmoral,211/18-9
3742.0,,38.2454,166.7167,,1.0897,,Balmoral,211/18-9
3742.5,,38.1698,165.3905,,1.0957,,Balmoral,211/18-9
3743.0,,39.2067,164.1462,,1.1043,,Balmoral,211/18-9
3743.5,,40.2428,163.4702,,1.1051,,Balmoral,211/18-9
3744.0,,40.1982,163.9717,,1.1118,,Balmoral,211/18-9
3744.5,,39.7212,162.8888,,1.1146,,Balmoral,211/18-9
3745.0,,39.4703,161.7173,,1.1162,,Balmoral,211/18-9
3745.5,,40.6405,161.7923,,1.1186,,Balmoral,211/18-9
3746.0,,41.8917,162.066,,1.121,,Balmoral,211/18-9
3746.5,,43.144,161.543,,1.1235,,Balmoral,211/18-9
3747.0,,44.1183,159.2299,,1.1219,,Balmoral,211/18-9
3747.5,,44.3221,157.0052,,1.1124,,Balmoral,211/18-9
3748.0,,43.1254,157.5192,,1.1057,,Balmoral,211/18-9
3748.5,,42.4027,158.7289,,1.1132,,Balmoral,211/18-9
3749.0,,41.7635,166.8198,,1.1465,,Balmoral,211/18-9
3749.5,,39.6498,165.5761,,1.1851,,Balmoral,211/18-9
3750.0,,37.5377,166.8198,,1.2222,,Balmoral,211/18-9
3750.5,,35.424,165.5761,,1.2634,,Balmoral,211/18-9
3751.0,,35.2973,170.7074,,1.2631,,Balmoral,211/18-9
3751.5,,35.696,170.7074,,1.2333,,Balmoral,211/18-9
3752.0,,35.2625,170.7074,,1.2024,,Balmoral,211/18-9
3752.5,,34.4606,165.497,,1.1896,,Balmoral,211/18-9
3753.0,,34.0986,165.2303,,1.1953,,Balmoral,211/18-9
3753.5,,35.9905,175.3231,,1.2144,,Balmoral,211/18-9
3754.0,,38.6721,181.4764,,1.2223,,Balmoral,211/18-9
3754.5,,40.84,181.884,,1.2099,,Balmoral,211/18-9
3755.0,,41.6054,181.884,,1.1954,,Balmoral,211/18-9
3755.5,,41.6535,181.884,,1.1663,,Balmoral,211/18-9
3756.0,,40.4214,175.6066,,1.1196,,Balmoral,211/18-9
3756.5,,39.0989,176.2822,,1.0825,,Balmoral,211/18-9
3757.0,,38.5562,177.0584,,1.0642,,Balmoral,211/18-9
3757.5,,38.1861,177.2251,,1.0606,,Balmoral,211/18-9
3758.0,,38.4372,176.7088,,1.0569,,Balmoral,211/18-9
3758.5,,39.6545,175.9086,,1.0558,,Balmoral,211/18-9
3759.0,,40.7879,175.1084,,1.0509,,Balmoral,211/18-9
3759.5,,40.485,174.3076,,1.0462,,Balmoral,211/18-9
3760.0,,40.8148,175.2961,,1.0462,,Balmoral,211/18-9
3760.5,,41.563,176.8471,,1.0421,,Balmoral,211/18-9
3761.0,,41.0424,177.1134,,1.0367,,Balmoral,211/18-9
3761.5,,40.8753,178.7175,,1.0357,,Balmoral,211/18-9
3762.0,,41.8315,183.3017,,1.0295,,Balmoral,211/18-9
3762.5,,42.0121,191.1206,,1.0413,,Balmoral,211/18-9
3763.0,,41.1153,199.35,,1.0578,,Balmoral,211/18-9
3763.5,,41.9462,186.8418,,1.073,,Balmoral,211/18-9
3764.0,,43.1981,180.405,,1.0761,,Balmoral,211/18-9
3764.5,,43.3078,180.504,,1.0781,,Balmoral,211/18-9
3765.0,,42.4109,187.8012,,1.0804,,Balmoral,211/18-9
3765.5,,42.6062,191.4964,,1.0826,,Balmoral,211/18-9
3766.0,,41.4374,190.5347,,1.0849,,Balmoral,211/18-9
3766.5,,40.0128,174.5648,,1.086,,Balmoral,211/18-9
3767.0,,38.8903,171.3647,,1.086,,Balmoral,211/18-9
3767.5,,37.0189,173.333,,1.0861,,Balmoral,211/18-9
3768.0,,35.1459,174.9828,,1.0861,,Balmoral,211/18-9
3768.5,,36.1412,180.3116,,1.0835,,Balmoral,211/18-9
3769.0,,37.3364,173.1136,,1.0771,,Balmoral,211/18-9
3769.5,,37.9667,175.7826,,1.0802,,Balmoral,211/18-9
3770.0,,37.1206,182.2265,,1.0907,,Balmoral,211/18-9
3770.5,,36.4632,175.9484,,1.104,,Balmoral,211/18-9
3771.0,,37.0158,182.4508,,1.0985,,Balmoral,211/18-9
3771.5,,37.235,173.9138,,1.0931,,Balmoral,211/18-9
3772.0,,36.439,174.2149,,1.0701,,Beauly,211/18-9
3772.5,,35.7403,175.4832,,1.0431,,Beauly,211/18-9
3773.0,,35.3434,184.3759,,1.0203,,Beauly,211/18-9
3773.5,,34.6498,187.1871,,0.9978,,Beauly,211/18-9
3774.0,,34.5363,173.8038,,0.9768,,Beauly,211/18-9
3774.5,,36.3792,173.3361,,0.9592,,Beauly,211/18-9
3775.0,,35.5072,172.9631,,0.9471,,Beauly,211/18-9
3775.5,,34.9107,172.6979,,0.9411,,Beauly,211/18-9
3776.0,,35.481,173.262,,0.9379,,Beauly,211/18-9
3776.5,,36.1853,173.9084,,0.9379,,Beauly,211/18-9
3777.0,,36.8031,175.4262,,0.9379,,Beauly,211/18-9
3777.5,,35.9072,177.0415,,0.9474,,Beauly,211/18-9
3778.0,,35.5991,177.3013,,0.9637,,Beauly,211/18-9
3778.5,,36.2517,176.3403,,0.9835,,Beauly,211/18-9
3779.0,,37.1604,176.1495,,1.0118,,Beauly,211/18-9
3779.5,,39.5419,184.8672,,1.0456,,Beauly,211/18-9
3780.0,,40.8327,192.5319,,1.0861,,Beauly,211/18-9
3780.5,,40.1506,183.8733,,1.1176,,Beauly,211/18-9
3781.0,,38.9735,185.5078,,1.1273,,Beauly,211/18-9
3781.5,,39.4237,195.8012,,1.1384,,Beauly,211/18-9
3782.0,,40.4825,196.7803,,1.1481,,Beauly,211/18-9
3782.5,,41.4119,191.9796,,1.1451,,Beauly,211/18-9
3783.0,,42.3252,181.4066,,1.1307,,Beauly,211/18-9
3783.5,,42.969,177.6126,,1.1112,,Beauly,211/18-9
3784.0,,43.5673,175.7049,,1.0951,,Beauly,211/18-9
3784.5,,43.6823,174.8439,,1.0836,,Beauly,211/18-9
3785.0,,43.3253,172.9072,,1.0752,,Beauly,211/18-9
3785.5,,44.1656,172.4255,,1.0694,,Beauly,211/18-9
3786.0,,44.5264,172.4973,,1.0677,,Beauly,211/18-9
3786.5,,41.1888,172.1116,,1.0678,,Beauly,211/18-9
3787.0,,38.9602,171.5769,,1.0703,,Beauly,211/18-9
3787.5,,39.5662,171.5123,,1.0812,,Beauly,211/18-9
3788.0,,40.4764,171.9504,,1.0944,,Beauly,211/18-9
3788.5,,39.2935,174.4034,,1.0949,,Beauly,211/18-9
3789.0,,38.0985,172.6783,,1.0909,,Beauly,211/18-9
3789.5,,37.5201,170.1642,,1.088,,Beauly,211/18-9
3790.0,,37.5606,170.1656,,1.0879,,Beauly,211/18-9
3790.5,,38.1092,170.861,,1.0879,,Beauly,211/18-9
3791.0,,38.6581,171.9388,,1.088,,Beauly,211/18-9
3791.5,,39.2067,177.6806,,1.088,,Beauly,211/18-9
3792.0,,38.835,182.7543,,1.088,,Beauly,211/18-9
3792.5,,36.6963,171.3374,,1.0893,,Beauly,211/18-9
3793.0,,34.5558,170.6606,,1.0938,,Beauly,211/18-9
3793.5,,34.1814,170.5916,,1.0986,,Beauly,211/18-9
3794.0,,34.3115,171.5319,,1.1042,,Beauly,211/18-9
3794.5,,34.3131,175.2652,,1.1106,,Beauly,211/18-9
3795.0,,34.2037,183.6338,,1.1192,,Beauly,211/18-9
3795.5,,33.8377,170.391,,1.1271,,Beauly,211/18-9
3796.0,,33.5981,170.5886,,1.1389,,Beauly,211/18-9
3796.5,,35.0203,171.1226,,1.1397,,Beauly,211/18-9
3797.0,,37.4007,171.7252,,1.1338,,Beauly,211/18-9
3797.5,,38.5149,171.1934,,1.1205,,Beauly,211/18-9
3798.0,,36.8307,174.1346,,1.105,,Beauly,211/18-9
3798.5,,35.524,185.8138,,1.0933,,Beauly,211/18-9
3799.0,,35.5257,186.4472,,1.0858,,Beauly,211/18-9
3799.5,,36.4216,185.9834,,1.0801,,Beauly,211/18-9
3800.0,,37.8486,186.4472,,1.0776,,Beauly,211/18-9
3800.5,,39.0429,188.5464,,1.0831,,Beauly,211/18-9
3801.0,,39.9963,188.5464,,1.0929,,Beauly,211/18-9
3801.5,,38.8577,188.5464,,1.1086,,Beauly,211/18-9
3802.0,,39.2582,186.7981,,1.1211,,Beauly,211/18-9
3802.5,,40.1118,185.8049,,1.1279,,Beauly,211/18-9
3803.0,,38.9224,185.7301,,1.1346,,Beauly,211/18-9
3803.5,,37.5848,185.6553,,1.1374,,Beauly,211/18-9
3804.0,,36.5628,185.5172,,1.1346,,Beauly,211/18-9
3804.5,,36.016,185.188,,1.1237,,Beauly,211/18-9
3805.0,,35.7121,176.3122,,1.104,,Beauly,211/18-9
3805.5,,36.0686,174.5249,,1.0761,,Beauly,211/18-9
3806.0,,37.3487,174.5855,,1.0694,,Beauly,211/18-9
3806.5,,38.6277,173.6193,,1.0552,,Beauly,211/18-9
3807.0,,38.0541,175.711,,1.0488,,Beauly,211/18-9
3807.5,,38.4315,177.457,,1.0424,,Beauly,211/18-9
3808.0,,38.3415,178.7271,,1.0361,,Beauly,211/18-9
3808.5,,35.1268,178.7619,,1.0297,,Beauly,211/18-9
3809.0,,33.0838,178.8365,,1.0268,,Beauly,211/18-9
3809.5,,31.7597,178.8365,,1.0288,,Beauly,211/18-9
3810.0,,32.1195,180.1708,,1.0309,,Beauly,211/18-9
3810.5,,33.4632,181.4516,,1.033,,Beauly,211/18-9
3811.0,,34.8059,187.5665,,1.0346,,Beauly,211/18-9
3811.5,,34.9363,183.956,,1.0344,,Beauly,211/18-9
3812.0,,35.085,183.956,,1.0342,,Beauly,211/18-9
3812.5,,36.3025,183.956,,1.0341,,Beauly,211/18-9
3813.0,,36.4339,183.9987,,1.0394,,Beauly,211/18-9
3813.5,,36.6479,183.8208,,1.0469,,Beauly,211/18-9
3814.0,,36.8806,182.9484,,1.0527,,Beauly,211/18-9
3814.5,,35.9068,181.7202,,1.0525,,Beauly,211/18-9
3815.0,,35.3055,180.5229,,1.0524,,Beauly,211/18-9
3815.5,,37.6758,179.7399,,1.0522,,Beauly,211/18-9
3816.0,,40.0118,179.6237,,1.052,,Beauly,211/18-9
3816.5,,41.4669,180.2936,,1.0518,,Beauly,211/18-9
3817.0,,41.343,180.782,,1.0516,,Beauly,211/18-9
3817.5,,38.7823,181.2091,,1.0514,,Beauly,211/18-9
3818.0,,38.0801,181.6545,,1.048,,Beauly,211/18-9
3818.5,,37.3497,181.9982,,1.0443,,Beauly,211/18-9
3819.0,,36.4135,181.5063,,1.0406,,Beauly,211/18-9
3819.5,,36.6641,181.0146,,1.0376,,Beauly,211/18-9
3820.0,,37.4034,180.5226,,1.0345,,Beauly,211/18-9
3820.5,,38.1565,180.6383,,1.0316,,Beauly,211/18-9
3821.0,,39.1491,181.3955,,1.031,,Beauly,211/18-9
3821.5,,41.5339,182.1506,,1.0308,,Beauly,211/18-9
3822.0,,41.1733,181.9697,,1.0306,,Beauly,211/18-9
3822.5,,40.2104,182.3195,,1.0304,,Beauly,211/18-9
3823.0,,39.2482,183.0508,,1.0303,,Beauly,211/18-9
3823.5,,38.2852,183.7828,,1.0301,,Beauly,211/18-9
3824.0,,37.5251,184.2036,,1.0281,,Beauly,211/18-9
3824.5,,37.0569,184.3015,,1.0195,,Beauly,211/18-9
3825.0,,38.1358,185.1768,,1.0109,,Beauly,211/18-9
3825.5,,39.0166,185.7041,,1.0025,,Beauly,211/18-9
3826.0,,39.6134,186.429,,0.9988,,Beauly,211/18-9
