,Well_Number,Depth_MD,Pick_Name,x,y,FM,Group
36136,15/21b- 49,4956,Oxfordian,0.063222,58.329083
36137,15/21b- 49,5063,Oxfordian,0.063222,58.329083
36138,15/21b- 49,5081,Oxfordian,0.063222,58.329083
36139,15/21b- 49,5095,Middle Jurassic,0.063222,58.329083
36176,15/21b- 56,165,Holocene (Recent),0.022558,58.318942
36177,15/21b- 56,612,Holocene (Recent),0.022558,58.318942
36178,15/21b- 56,1088,Eocene,0.022558,58.318942
36179,15/21b- 56,1356,Eocene,0.022558,58.318942
36180,15/21b- 56,1461,Eocene,0.022558,58.318942
36181,15/21b- 56,1575,Palaeocene,0.022558,58.318942
36182,15/21b- 56,1698,Palaeocene,0.022558,58.318942
36183,15/21b- 56,2021,Palaeocene,0.022558,58.318942
36184,15/21b- 56,2210,Palaeocene,0.022558,58.318942
36185,15/21b- 56,2446,Palaeocene,0.022558,58.318942
36186,15/21b- 56,2472,Upper Cretaceous,0.022558,58.318942
36187,15/21b- 56,2539,Upper Cretaceous,0.022558,58.318942
36188,15/21b- 56,2861,Upper Cretaceous,0.022558,58.318942,,
36189,15/21b- 56,2934,Upper Cretaceous,0.022558,58.318942,,
36190,15/21b- 56,2958,Upper Cretaceous,0.022558,58.318942,,
36191,15/21b- 56,3080,Lower Cretaceous,0.022558,58.318942,,
36192,15/21b- 56,3164,Lower Cretaceous,0.022558,58.318942,,
36193,15/21b- 56,3233,Aptian,0.022558,58.318942,-,-
36194,15/21b- 56,3477,Valanginian,0.022558,58.318942,,
36195,15/21b- 56,3611,Volgian,0.022558,58.318942,,
36196,15/21b- 56,3842,Volgian,0.022558,58.318942,,
36197,15/21b- 56,3979,Volgian,0.022558,58.318942,,
84957,15/17- 24,,Neogene,0.336831,58.357231,,
84958,15/17- 24,,Palaeocene,0.336831,58.357231,,
84959,15/17- 24,,Danian,0.336831,58.357231,EKOFISK,CHALK
84960,15/17- 24,,Upper Cretaceous,0.336831,58.357231,,
84961,15/17- 24,,Lower Cretaceous,0.336831,58.357231,,
84962,15/17- 24,,Upper Jurassic,0.336831,58.357231,,
84963,15/17- 24,,Middle Jurassic,0.336831,58.357231,,
84964,15/17- 24,,Middle Jurassic,0.336831,58.357231,,
84965,15/18b- 11,,Neogene,0.523409,58.487705,,
84966,15/18b- 11,,Palaeocene,0.523409,58.487705,,
84967,15/18b- 11,,Danian,0.523409,58.487705,EKOFISK,CHALK
84968,15/18b- 11,,Upper Cretaceous,0.523409,58.487705,,
84969,15/18b- 11,,Lower Cretaceous,0.523409,58.487705,,
84970,15/18b- 11,,Middle Jurassic,0.523409,58.487705,,
90866,15/19b- 10,174,Holocene (Recent),0.633027,58.477558,,
90867,15/19b- 10,533,Miocene,0.633027,58.477558,,
90868,15/19b- 10,716,Oligocene,0.633027,58.477558,,
90869,15/19b- 10,1076,Oligocene,0.633027,58.477558,,
90870,15/19b- 10,1143,Eocene,0.633027,58.477558,,
90871,15/19b- 10,1387,Ypresian,0.633027,58.477558,,
90872,15/19b- 10,1406,Ypresian,0.633027,58.477558,,
90873,15/19b- 10,1431,Ypresian,0.633027,58.477558,,
90874,15/19b- 10,1543,Ypresian,0.633027,58.477558,,
90875,15/19b- 10,1601,Thanetian,0.633027,58.477558,,
90876,15/19b- 10,1682,Thanetian,0.633027,58.477558,,
90877,15/19b- 10,1776,Thanetian,0.633027,58.477558,,
90878,15/19b- 10,1953,Thanetian,0.633027,58.477558,,
90879,15/19b- 10,1969,Thanetian,0.633027,58.477558,,
90880,15/19b- 10,1996,Danian,0.633027,58.477558,EKOFISK,CHALK
90881,15/19b- 10,2065,Maastrichtian,0.633027,58.477558,,
91100,15/13a- 10,166,Tertiary,0.466699,58.506209,,
91101,15/13a- 10,1073,Tertiary,0.466699,58.506209,,
91102,15/13a- 10,1198,Tertiary,0.466699,58.506209,,
91103,15/13a- 10,1258,Tertiary,0.466699,58.506209,,
91104,15/13a- 10,1573,Tertiary,0.466699,58.506209,,
91105,15/13a- 10,1655,Tertiary,0.466699,58.506209,,
91106,15/13a- 10,1890,Tertiary,0.466699,58.506209,,
91107,15/13a- 10,2185,Mesozoic,0.466699,58.506209,,
91108,15/13a- 10,2310,Mesozoic,0.466699,58.506209,,
91109,15/13a- 10,2373,Mesozoic,0.466699,58.506209,,
91110,15/13a- 10,2377,Mesozoic,0.466699,58.506209,,
91111,15/13a- 10,2379,Mesozoic,0.466699,58.506209,,
91112,15/13a- 10,2394,Mesozoic,0.466699,58.506209,,
97543,14/20b- 32,160,Nordland,-0.077406,58.405103,,
97544,14/20b- 32,856,Balder,-0.077406,58.405103,BEAULY,MORAY
97545,14/20b- 32,924,Beauly,-0.077406,58.405103,BEAULY,MORAY
97546,14/20b- 32,997,Dornoch,-0.077406,58.405103,DORNOCH,MORAY
97547,14/20b- 32,1087,Sele,-0.077406,58.405103,DORNOCH,MORAY
97548,14/20b- 32,1143,Forties,-0.077406,58.405103,DORNOCH,MORAY
97549,14/20b- 32,1324,Lista,-0.077406,58.405103,LISTA,MONTROSE
97550,14/20b- 32,1541,Balmoral Member,-0.077406,58.405103,UPPER LISTA,MONTROSE
97551,14/20b- 32,1593,Andrew,-0.077406,58.405103,LOWER LISTA,MONTROSE
97552,14/20b- 32,1985,Maureen,-0.077406,58.405103,MAUREEN,MONTROSE
97553,14/20b- 32,2046,Tor,-0.077406,58.405103,TOR,CHALK
97554,14/20b- 32,2198,Flounder,-0.077406,58.405103,,
97555,14/20b- 32,2500,Herring,-0.077406,58.405103,,
97556,14/20b- 32,2558,Plenus Marl,-0.077406,58.405103,,
97557,14/20b- 32,2559,Hidra,-0.077406,58.405103,,
97558,14/20b- 32,2670,Rodby,-0.077406,58.405103,,
97559,14/20b- 32,2791,Sola Formation,-0.077406,58.405103,,
97560,14/20b- 32,2848,Valhall,-0.077406,58.405103,,
97561,14/20b- 32,2987,Scapa Sand,-0.077406,58.405103,,
97562,14/20b- 32,3037,Valhall,-0.077406,58.405103,,
97563,14/20b- 32,3132,Kimmeridge Clay,-0.077406,58.405103,,
97564,14/20b- 32,3135,Piper,-0.077406,58.405103,,
97565,14/20b- 32,3240,Smith Bank,-0.077406,58.405103,,
100600,14/20b- 30,122,Unknown,-0.171486,58.459021,,
100601,14/20b- 30,695,Mousa Formation,-0.171486,58.459021,,
100602,14/20b- 30,717,Beauly,-0.171486,58.459021,BEAULY,MORAY
100603,14/20b- 30,850,Beauly,-0.171486,58.459021,BEAULY,MORAY
100604,14/20b- 30,961,Dornoch,-0.171486,58.459021,DORNOCH,MORAY
100605,14/20b- 30,1241,Lista,-0.171486,58.459021,LISTA,MONTROSE
100606,14/20b- 30,1505,Balmoral Tuffite,-0.171486,58.459021,UPPER LISTA,MONTROSE
100607,14/20b- 30,1529,Lista,-0.171486,58.459021,LISTA,MONTROSE
100608,14/20b- 30,1533,Andrew Sand Unit,-0.171486,58.459021,LOWER LISTA,MONTROSE
100609,14/20b- 30,2103,Maureen,-0.171486,58.459021,MAUREEN,MONTROSE
100610,14/20b- 30,2226,Ekofisk,-0.171486,58.459021,EKOFISK,CHALK
100611,14/20b- 30,2249,Tor,-0.171486,58.459021,TOR,CHALK
100612,14/20b- 30,2285,Flounder,-0.171486,58.459021,,
100613,14/20b- 30,2792,Herring,-0.171486,58.459021,,
100614,14/20b- 30,2857,Plenus Marl,-0.171486,58.459021,,
100615,14/20b- 30,2859,Hidra,-0.171486,58.459021,,
100616,14/20b- 30,2900,Rodby,-0.171486,58.459021,,
100617,14/20b- 30,2935,Rodby,-0.171486,58.459021,,
100618,14/20b- 30,3025,Sola Formation,-0.171486,58.459021,,
100619,14/20b- 30,3063,Sola Formation,-0.171486,58.459021,,
100620,14/20b- 30,3146,Valhall,-0.171486,58.459021
100621,14/20b- 30,3173,Valhall,-0.171486,58.459021
100622,14/20b- 30,3294,Scapa Sandstone Unit 1,-0.171486,58.459021
100623,14/20b- 30,3329,Scapa Sandstone Unit 2A,-0.171486,58.459021
100624,14/20b- 30,3369,Scapa Sandstone Unit 2B,-0.171486,58.459021
100625,14/20b- 30,3481,Scapa Sandstone Unit 3,-0.171486,58.459021
100626,14/20b- 30,3573,Valhall,-0.171486,58.459021
100627,14/20b- 30,3673,Kimmeridge Clay,-0.171486,58.459021
100628,14/20b- 30,3697,Kimmeridge Clay,-0.171486,58.459021
100629,14/20b- 30,3859,Claymore Sandstone,-0.171486,58.459021
100630,14/20b- 30,3932,Kimmeridge Clay,-0.171486,58.459021
100631,14/20b- 30,3954,Piper,-0.171486,58.459021
100632,14/20b- 30,3968,Piper,-0.171486,58.459021
100633,14/20b- 30,3985,Sgiath Formation,-0.171486,58.459021
100634,14/20b- 30,3999,Sgiath Formation,-0.171486,58.459021
100635,14/20b- 30,4125,Zechstein,-0.171486,58.459021
100719,15/13a- 7Z,165,Swatchway Formation,0.533232,58.564559,,
100720,15/13a- 7Z,183,Coal Pit Formation,0.533232,58.564559,,
100721,15/13a- 7Z,194,Ling Bank Formation,0.533232,58.564559,,
100722,15/13a- 7Z,209,Aberdeen Ground Formation,0.533232,58.564559,,
100723,15/13a- 7Z,340,Unknown,0.533232,58.564559,,
100724,15/13a- 7Z,1335,Dornoch,0.533232,58.564559,DORNOCH,MORAY
100725,15/13a- 7Z,1985,Ekofisk,0.533232,58.564559,EKOFISK,CHALK
100726,15/13a- 7Z,2053,Tor,0.533232,58.564559,TOR,CHALK
100727,15/13a- 7Z,2113,Cromer Knoll,0.533232,58.564559,-,Cromer Knoll
100728,15/13a- 7Z,2124,Heather,0.533232,58.564559,,
100729,15/13a- 7Z,2125,Piper,0.533232,58.564559,,
100730,15/13a- 7Z,2135,Rattray Volcanics,0.533232,58.564559,,
100731,15/13a- 7Z,2179,Smith Bank,0.533232,58.564559,,
101321,15/17- 21,169,Unknown,0.368019,58.42531,,
101322,15/17- 21,457,Unknown,0.368019,58.42531,,
101323,15/17- 21,650,Unknown,0.368019,58.42531,,
101324,15/17- 21,1433,Balder,0.368019,58.42531,BEAULY,MORAY
101325,15/17- 21,1631,Sele,0.368019,58.42531,DORNOCH,MORAY
101326,15/17- 21,1800,Forties,0.368019,58.42531,DORNOCH,MORAY
101327,15/17- 21,1914,Lista,0.368019,58.42531,LISTA,MONTROSE
101328,15/17- 21,2128,Andrew,0.368019,58.42531,LOWER LISTA,MONTROSE
101329,15/17- 21,2836,Maureen,0.368019,58.42531,MAUREEN,MONTROSE
101330,15/17- 21,2924,Ekofisk,0.368019,58.42531,EKOFISK,CHALK
101331,15/17- 21,2965,Tor,0.368019,58.42531,TOR,CHALK
101332,15/17- 21,3205,Flounder,0.368019,58.42531,,
101333,15/17- 21,3566,Herring,0.368019,58.42531,,
101334,15/17- 21,3612,Plenus Marl,0.368019,58.42531,,
101335,15/17- 21,3616,Hidra,0.368019,58.42531,,
101336,15/17- 21,3629,Rodby,0.368019,58.42531,,
101337,15/17- 21,3656,Sola Formation,0.368019,58.42531,,
101338,15/17- 21,3671,Sola Formation,0.368019,58.42531,,
101339,15/17- 21,3677,Valhall,0.368019,58.42531,,
101340,15/17- 21,3681,Valhall A Sand,0.368019,58.42531,,
101341,15/17- 21,3689,Fischschiefer,0.368019,58.42531,,
101342,15/17- 21,3689,Valhall B Sand,0.368019,58.42531,,
101343,15/17- 21,3710,Valhall,0.368019,58.42531,,
101344,15/17- 21,3720,Valhall,0.368019,58.42531,,
101345,15/17- 21,3729,Kimmeridge Clay,0.368019,58.42531,,
101346,15/17- 21,3737,Piper,0.368019,58.42531,,
101347,15/17- 21,3743,Piper Sand Member,0.368019,58.42531,,
101348,15/17- 21,3806,Piper I Shale,0.368019,58.42531,,
101349,15/17- 21,3809,Sgiath Formation,0.368019,58.42531,,
101350,15/17- 21,3830,Sgiath Sand,0.368019,58.42531,,
101351,15/17- 21,3849,Fladen,0.368019,58.42531,,
101352,15/17- 21,4029,Smith Bank,0.368019,58.42531,,
101353,15/17- 21,4124,Zechstein,0.368019,58.42531,,
101354,15/17- 21,4180,Forth Formation,0.368019,58.42531,,
101388,15/17- 24,167,Hordaland,0.336831,58.357231,,Hordaland
101389,15/17- 24,506,Hordaland,0.336831,58.357231,,Hordaland
101390,15/17- 24,657,Glauconitic Sand Unit of Horda Group',0.336831,58.357231,,
101391,15/17- 24,1436,Balder,0.336831,58.357231,BEAULY,MORAY
101392,15/17- 24,1554,Sele,0.336831,58.357231,DORNOCH,MORAY
101393,15/17- 24,1603,Forties Sand,0.336831,58.357231,DOROCH,MORAY
101394,15/17- 24,1670,Sele,0.336831,58.357231,DORNOCH,MORAY
101395,15/17- 24,1767,Forties Shale Member,0.336831,58.357231,DORNOCH,MORAY
101396,15/17- 24,1926,Lower Palaeocene Sand,0.336831,58.357231,,
101397,15/17- 24,2402,Maureen Marl Member,0.336831,58.357231,MAUREEN,MONTROSE
101398,15/17- 24,2442,Maureen Fan,0.336831,58.357231,MAUREEN,MONTROSE
101399,15/17- 24,2484,Ekofisk,0.336831,58.357231,EKOFISK,CHALK
101400,15/17- 24,2527,Tor,0.336831,58.357231,TOR,CHALK
101401,15/17- 24,2731,Flounder,0.336831,58.357231,,
101402,15/17- 24,2792,Pale Red Chalk,0.336831,58.357231,,
101403,15/17- 24,3146,Herring G4 Unit,0.336831,58.357231,,
101404,15/17- 24,3186,Herring G3 Unit,0.336831,58.357231,,
101405,15/17- 24,3200,Herring G2 Unit,0.336831,58.357231
101406,15/17- 24,3211,Herring G1 Unit,0.336831,58.357231
101407,15/17- 24,3230,Herring Marl Member,0.336831,58.357231
101408,15/17- 24,3244,Plenus Marl,0.336831,58.357231
101409,15/17- 24,3246,Hidra Unit 4,0.336831,58.357231
101410,15/17- 24,3252,Hidra Unit 3,0.336831,58.357231
101411,15/17- 24,3296,Hidra Unit 2,0.336831,58.357231
101412,15/17- 24,3338,Hidra Unit 1,0.336831,58.357231
101413,15/17- 24,3373,Rodby,0.336831,58.357231
101414,15/17- 24,3444,Rodby,0.336831,58.357231
101415,15/17- 24,3463,Sola S2,0.336831,58.357231
101416,15/17- 24,3518,Sola S1,0.336831,58.357231
101417,15/17- 24,3526,V4 Member,0.336831,58.357231
101418,15/17- 24,3537,Fischschiefer,0.336831,58.357231
101419,15/17- 24,3539,V3 Member,0.336831,58.357231
101420,15/17- 24,3837,V2A Unit,0.336831,58.357231
101421,15/17- 24,3959,V2B Unit,0.336831,58.357231
101422,15/17- 24,4059,V1 member,0.336831,58.357231
101423,15/17- 24,4090,Kimmeridge Clay,0.336831,58.357231
101424,15/17- 24,4116,Upper Galley Sands Member,0.336831,58.357231
101425,15/17- 24,4145,Upper Galley Sands Member,0.336831,58.357231
101426,15/17- 24,4323,Galley Sand,0.336831,58.357231
101427,15/17- 24,4457,Lower Galley Member,0.336831,58.357231
101428,15/17- 24,4552,Upper Unit,0.336831,58.357231
101429,15/17- 24,4564,Piper Sand Member,0.336831,58.357231
101430,15/17- 24,4632,Piper I Shale,0.336831,58.357231
101431,15/17- 24,4638,Sand Unit,0.336831,58.357231
101432,15/17- 24,4667,Shale Unit,0.336831,58.357231
101433,15/17- 24,4702,Lower Sgiath,0.336831,58.357231
101434,15/17- 24,4729,Pentland,0.336831,58.357231
101435,15/17- 24,4745,Rattray,0.336831,58.357231
101436,15/17- 24,4776,Rattray,0.336831,58.357231
102254,15/18b- 11,1068,Mousa Formation,0.523409,58.487705,,
102255,15/18b- 11,1121,Horda Formation,0.523409,58.487705,,
102256,15/18b- 11,1214,Skroo Sandstone Member,0.523409,58.487705,,
102257,15/18b- 11,1273,Horda Formation,0.523409,58.487705,,
102258,15/18b- 11,1309,Balder,0.523409,58.487705,BEAULY,MORAY
102259,15/18b- 11,1486,Dornoch,0.523409,58.487705,DORNOCH,MORAY
102260,15/18b- 11,1513,Upper Dornoch Sandstone Unit,0.523409,58.487705,DOROCH,MORAY
102261,15/18b- 11,1540,Dornoch,0.523409,58.487705,DORNOCH,MORAY
102262,15/18b- 11,1555,Forties Sandstone Member,0.523409,58.487705,DORNOCH,MORAY
102263,15/18b- 11,1564,Forties Sandstone Member,0.523409,58.487705,DORNOCH,MORAY
102264,15/18b- 11,1567,Lista,0.523409,58.487705,LISTA,MONTROSE
102265,15/18b- 11,1628,Balmoral Sandstone Unit,0.523409,58.487705,UPPER LISTA,MONTROSE
102266,15/18b- 11,1800,Andrew,0.523409,58.487705,LOWER LISTA,MONTROSE
102267,15/18b- 11,2034,Maureen,0.523409,58.487705,MAUREEN,MONTROSE
102268,15/18b- 11,2062,Ty Limestone Formation,0.523409,58.487705,,
102269,15/18b- 11,2092,Ekofisk,0.523409,58.487705,EKOFISK,CHALK
102270,15/18b- 11,2109,Tor,0.523409,58.487705,TOR,CHALK
102271,15/18b- 11,2171,Flounder Formation,0.523409,58.487705,,
102272,15/18b- 11,2190,Rodby,0.523409,58.487705,,
102273,15/18b- 11,2192,Sola Formation,0.523409,58.487705,,
102274,15/18b- 11,2195,Valhall,0.523409,58.487705,,
102275,15/18b- 11,2209,Piper,0.523409,58.487705,,
102276,15/18b- 11,2209,Rattray,0.523409,58.487705,,
102277,15/19- 9,172,Nordland,0.604822,58.428069,,
102278,15/19- 9,829,Nordland,0.604822,58.428069,,
102279,15/19- 9,911,Lark Formation,0.604822,58.428069,,
102280,15/19- 9,1015,Horda Formation,0.604822,58.428069,,
102281,15/19- 9,1052,Main Grid Sandstone Member,0.604822,58.428069,,
102282,15/19- 9,1258,Horda Formation,0.604822,58.428069,,
102283,15/19- 9,1711,Balder,0.604822,58.428069,BEAULY,MORAY
102284,15/19- 9,1920,Sele,0.604822,58.428069,DORNOCH,MORAY
102285,15/19- 9,2064,Lista,0.604822,58.428069,LISTA,MONTROSE
102286,15/19- 9,2148,Balmoral Sandstone Unit,0.604822,58.428069,UPPER LISTA,MONTROSE
102572,15/21a- 52,134,Unknown,0.104861,58.229389,,
102573,15/21a- 52,490,Nordland,0.104861,58.229389,,
102574,15/21a- 52,661,Horda Formation,0.104861,58.229389,,
102575,15/21a- 52,1399,Forties Sand,0.104861,58.229389,DOROCH,MORAY
102576,15/21a- 52,1478,Lista,0.104861,58.229389,LISTA,MONTROSE
102577,15/21a- 52,1514,Balmoral Sandstone Unit,0.104861,58.229389,UPPER LISTA,MONTROSE
102578,15/21a- 52,1823,Balmoral Tuffite,0.104861,58.229389,UPPER LISTA,MONTROSE
102579,15/21a- 52,1865,Vanderbeckei Marine Band,0.104861,58.229389,,
102580,15/21a- 52,2106,Andrew Mid Shale Unit,0.104861,58.229389,LOWER LISTA,MONTROSE
102581,15/21a- 52,2124,Lower Andrew Sandstone Unit,0.104861,58.229389,,
102582,15/21a- 52,2203,Maureen,0.104861,58.229389,MAUREEN,MONTROSE
102583,15/21a- 52,2295,Ekofisk,0.104861,58.229389,EKOFISK,CHALK
102584,15/21a- 52,2314,Tor,0.104861,58.229389,TOR,CHALK
102585,15/21a- 52,2450,Flounder,0.104861,58.229389,,
102586,15/21a- 52,2528,Herring,0.104861,58.229389,,
102587,15/21a- 52,2563,Hidra,0.104861,58.229389,,
102588,15/21a- 52,2604,V3 Member,0.104861,58.229389,,
102589,15/21a- 52,2631,V2A Unit,0.104861,58.229389,,
102590,15/21a- 52,2660,V1 member,0.104861,58.229389,,
102591,15/21a- 52,2675,Kimmeridge Clay,0.104861,58.229389,,
102592,15/21a- 52,2678,Piper Marine Unit,0.104861,58.229389,,
102593,15/21a- 52,2710,Piper Paralic Unit,0.104861,58.229389,,
102594,15/21a- 52,2743,Piper Coaly Unit,0.104861,58.229389,,
102595,15/21a- 52,2758,Rattray,0.104861,58.229389,,
102596,15/21a- 52,2798,Sgiath Formation,0.104861,58.229389,,
102597,15/21a- 52,2821,Sgiath Formation,0.104861,58.229389,,
102598,15/21a- 52,2836,Sgiath Formation,0.104861,58.229389,,
102599,15/21a- 52,2862,Sgiath Formation,0.104861,58.229389,,
102600,15/21a- 52,2871,Zechstein,0.104861,58.229389,,
102601,15/21a- 52,,Balder,0.104861,58.229389,BEAULY,MORAY
102602,15/21a- 52,,Chalk,0.104861,58.229389,-,CHALK
102603,15/21a- 52,,Chalk,0.104861,58.229389,-,CHALK
102604,15/21a- 52,,Cromer Knoll,0.104861,58.229389,-,Cromer Knoll
102605,15/21a- 52,,Humber,0.104861,58.229389,,
102766,15/21b- 49,166,Unknown,0.063222,58.329083,,
102767,15/21b- 49,594,Unknown,0.063222,58.329083,,
102768,15/21b- 49,1087,Balder,0.063222,58.329083,BEAULY,MORAY
102769,15/21b- 49,1177,Lignite Marker,0.063222,58.329083,,
102770,15/21b- 49,1407,Sele,0.063222,58.329083,DORNOCH,MORAY
102771,15/21b- 49,1508,Forties Sandstone Member,0.063222,58.329083,DORNOCH,MORAY
102772,15/21b- 49,1611,Lista,0.063222,58.329083,LISTA,MONTROSE
102773,15/21b- 49,1753,Balmoral Sandstone Unit,0.063222,58.329083,UPPER LISTA,MONTROSE
102774,15/21b- 49,1935,Andrew Member,0.063222,58.329083,LOWER LISTA,MONTROSE
102775,15/21b- 49,2354,Maureen,0.063222,58.329083,MAUREEN,MONTROSE
102776,15/21b- 49,2460,Ekofisk,0.063222,58.329083,EKOFISK,CHALK
102777,15/21b- 49,2487,Tor,0.063222,58.329083,TOR,CHALK
102778,15/21b- 49,2943,Herring G4 Unit,0.063222,58.329083,,
102779,15/21b- 49,2969,Herring G3 Unit,0.063222,58.329083
102780,15/21b- 49,2973,Herring G2 Unit,0.063222,58.329083
102781,15/21b- 49,2991,Herring G1 Unit,0.063222,58.329083
102782,15/21b- 49,3014,Plenus Marl,0.063222,58.329083
102783,15/21b- 49,3038,Hidra Unit 4,0.063222,58.329083
102784,15/21b- 49,3042,Hidra Unit 3,0.063222,58.329083
102785,15/21b- 49,3085,Hidra Unit 2,0.063222,58.329083
102786,15/21b- 49,3107,Hidra Unit 1,0.063222,58.329083
102787,15/21b- 49,3185,Rodby Unit 3,0.063222,58.329083
102788,15/21b- 49,3208,Rodby Unit 2,0.063222,58.329083
102789,15/21b- 49,3244,Rodby R1,0.063222,58.329083
102790,15/21b- 49,3271,Sola S3,0.063222,58.329083
102791,15/21b- 49,3320,Sola S2,0.063222,58.329083
102792,15/21b- 49,3362,Sola S1,0.063222,58.329083
102793,15/21b- 49,3389,V6,0.063222,58.329083
102794,15/21b- 49,3406,V5,0.063222,58.329083
102795,15/21b- 49,3411,V4,0.063222,58.329083
102796,15/21b- 49,3425,V3,0.063222,58.329083
102797,15/21b- 49,3458,V2,0.063222,58.329083
102798,15/21b- 49,3551,Scapa Sand,0.063222,58.329083
102799,15/21b- 49,3634,V1 member,0.063222,58.329083
102800,15/21b- 49,3694,Upper Hot Shale Member,0.063222,58.329083
102801,15/21b- 49,3792,Middle Siltstone Member,0.063222,58.329083
102802,15/21b- 49,3968,Lower Hot Shale Member,0.063222,58.329083
102803,15/21b- 49,4005,Claymore Member,0.063222,58.329083
102804,15/21b- 49,4302,Lower Hot Shale Member,0.063222,58.329083
102805,15/21b- 49,4770,Tartan Sand Unit,0.063222,58.329083
102806,15/21b- 49,4907,Supra Piper,0.063222,58.329083
102807,15/21b- 49,4938,Piper Mid Shale,0.063222,58.329083
102808,15/21b- 49,4956,Scott Sandstone,0.063222,58.329083
102809,15/21b- 49,5063,Paralic Unit,0.063222,58.329083
102810,15/21b- 49,5081,Sgiath Coaly Unit,0.063222,58.329083
102811,15/21b- 49,5095,Rattray,0.063222,58.329083,,
102846,15/21b- 56,165,Unknown,0.022558,58.318942,,
102847,15/21b- 56,612,Unknown,0.022558,58.318942,,
102848,15/21b- 56,1088,Balder,0.022558,58.318942,BEAULY,MORAY
102849,15/21b- 56,1356,Sele,0.022558,58.318942,DORNOCH,MORAY
102850,15/21b- 56,1461,Forties Member,0.022558,58.318942,DORNOCH,MORAY
102851,15/21b- 56,1575,Lista,0.022558,58.318942,LISTA,MONTROSE
102852,15/21b- 56,1698,Balmoral Sandstone Unit,0.022558,58.318942,UPPER LISTA,MONTROSE
102853,15/21b- 56,2021,Andrew Member,0.022558,58.318942,LOWER LISTA,MONTROSE
102854,15/21b- 56,2210,Maureen,0.022558,58.318942,MAUREEN,MONTROSE
102855,15/21b- 56,2446,Ekofisk,0.022558,58.318942,EKOFISK,CHALK
102856,15/21b- 56,2472,Tor,0.022558,58.318942,TOR,CHALK
102857,15/21b- 56,2539,Flounder,0.022558,58.318942,,
102858,15/21b- 56,2861,Herring,0.022558,58.318942,,
102859,15/21b- 56,2934,Plenus Marl,0.022558,58.318942,,
102860,15/21b- 56,2958,Hidra,0.022558,58.318942,,
102861,15/21b- 56,3080,Rodby,0.022558,58.318942,,
102862,15/21b- 56,3164,Sola Formation,0.022558,58.318942,,
102863,15/21b- 56,3233,Valhall,0.022558,58.318942,,
102864,15/21b- 56,3477,Scapa Sand,0.022558,58.318942,,
102865,15/21b- 56,3611,Kimmeridge Clay,0.022558,58.318942,,
102866,15/21b- 56,3842,Claymore Sandstone,0.022558,58.318942,,
102867,15/21b- 56,3979,Kimmeridge Clay,0.022558,58.318942,,
150034,15/17- 24,,Balder,0.336831,58.357231,BEAULY,MORAY
150035,15/17- 24,,Chalk,0.336831,58.357231,-,CHALK
150036,15/17- 24,,Chalk,0.336831,58.357231,-,CHALK
150037,15/17- 24,,Cromer Knoll,0.336831,58.357231,-,Cromer Knoll
150038,15/17- 24,,Humber,0.336831,58.357231,,
150039,15/18b- 11,,Balder,0.523409,58.487705,BEAULY,MORAY
150040,15/18b- 11,,Chalk,0.523409,58.487705,-,CHALK
150041,15/18b- 11,,Chalk,0.523409,58.487705,-,CHALK
150042,15/18b- 11,,Cromer Knoll,0.523409,58.487705,-,Cromer Knoll
153906,15/19b- 10,174,Unknown,0.633027,58.477558,,
153907,15/19b- 10,533,Unknown,0.633027,58.477558,,
153908,15/19b- 10,716,Unknown,0.633027,58.477558,,
153909,15/19b- 10,1076,Unknown,0.633027,58.477558,,
153910,15/19b- 10,1143,Horda Formation,0.633027,58.477558,,
153911,15/19b- 10,1406,Balder,0.633027,58.477558,BEAULY,MORAY
153912,15/19b- 10,1431,Balder Tuff Member,0.633027,58.477558,BEAULY,MORAY
153913,15/19b- 10,1543,Sele,0.633027,58.477558,DORNOCH,MORAY
153914,15/19b- 10,1601,Lista,0.633027,58.477558,LISTA,MONTROSE
153915,15/19b- 10,1682,Balmoral Member,0.633027,58.477558,UPPER LISTA,MONTROSE
153916,15/19b- 10,1776,Andrew Member,0.633027,58.477558,LOWER LISTA,MONTROSE
153917,15/19b- 10,1953,Lista,0.633027,58.477558,LISTA,MONTROSE
153918,15/19b- 10,1969,Maureen,0.633027,58.477558,MAUREEN,MONTROSE
153919,15/19b- 10,1996,Maureen Reworked Unit,0.633027,58.477558,MAUREEN,MONTOSE
153920,15/19b- 10,2065,Tor,0.633027,58.477558,TOR,CHALK
154099,15/13a- 10,166,Unknown,0.466699,58.506209,,
154100,15/13a- 10,1073,Unknown,0.466699,58.506209,,
154101,15/13a- 10,1198,Balder,0.466699,58.506209,BEAULY,MORAY
154102,15/13a- 10,1258,Dornoch,0.466699,58.506209,DORNOCH,MORAY
154103,15/13a- 10,1573,Lower Dornoch Formation,0.466699,58.506209,DOROCH,MORAY
154104,15/13a- 10,1655,Balmoral Formation,0.466699,58.506209,UPPER LISTA,MONTROSE
154105,15/13a- 10,1890,Andrew,0.466699,58.506209,LOWER LISTA,MONTROSE
154106,15/13a- 10,2185,Ekofisk,0.466699,58.506209,EKOFISK,CHALK
154107,15/13a- 10,2310,Tor,0.466699,58.506209,TOR,CHALK
154108,15/13a- 10,2373,Rodby,0.466699,58.506209,,
154109,15/13a- 10,2377,Kimmeridge Clay,0.466699,58.506209,,
154110,15/13a- 10,2379,Piper,0.466699,58.506209,,
154111,15/13a- 10,2394,Fladen,0.466699,58.506209,,
