,Well_Number,Depth_MD,Pick_Name,x,y
148833,9/23b- 13Z,2121.0,Sele,1.526603, 59.298121
148837,9/23b- 15,1584.0,Balder,1.522, 59.282047
148840,9/23b- 15,1700.0,Balder,1.522, 59.282047
148842,9/23b- 15,1792.0,Sele,1.522, 59.282047
148849,9/23b- 15Z,1806.0,Sele,1.522, 59.282047
148853,9/23b- 18,1685.0,Balder,1.502122, 59.260172
148855,9/23b- 18,1793.0,Sele,1.502122, 59.260172
148863,9/23b- 21Y,1685.0,Balder,1.517914, 59.238303
148864,9/23b- 21Y,1793.0,Sele,1.517914, 59.238303
148865,9/23b- 21Y,1850.0,Sele,1.517914, 59.238303
148866,9/23b- 21Y,1943.0,Lista,1.517914, 59.238303
148870,9/23b- 21Z,1812.0,Balder,1.517914, 59.238303
148871,9/23b- 21Z,1960.0,Sele,1.517914, 59.238303
148872,9/23b- 21Z,2047.0,Sele,1.517914, 59.238303
148873,9/23b- 21Z,2181.0,Lista,1.517914, 59.238303
148880,9/23b- 24,1541.0,Balder,1.555042, 59.26465
148882,9/23b- 24,1647.0,Sele,1.555042, 59.26465
148884,9/23b- 24,1752.0,Lista,1.555042, 59.26465
148887,9/23b- 24Y,1876.0,Balder,1.555042, 59.26465
148889,9/23b- 24Y,2080.0,Sele,1.555042, 59.26465
148892,9/23b- 24Y,2334.0,Lista,1.555042, 59.26465
148895,9/23b- 24Z,1682.0,Balder,1.555042, 59.26465
148897,9/23b- 24Z,1824.0,Sele,1.555042, 59.26465
148927,9/23b-A18,4924.0,Balder,1.516627, 59.27944
148939,9/23b-A22,4374.0,Balder,1.516714, 59.279535
148941,9/23b-A22,4539.0,Balder,1.516714, 59.279535
148949,9/23b-A4,2528.0,Balder,1.516581, 59.279486
148951,9/23b-A4,2783.0,Balder,1.516581, 59.279486
148952,9/23b-A4,2837.0,Sele,1.516581, 59.279486
149293,3/28c- 5,1758.0,Balder,1.52868, 60.146503
149294,3/28c- 5,1779.0,Sele,1.52868, 60.146503
149295,3/28c- 5,1825.0,Lista,1.52868, 60.146503
149297,3/28c- 5,2071.0,Lista,1.52868, 60.146503
149299,3/28c- 5,2207.0,Lista,1.52868, 60.146503
149350,16/29a- 16A,2778.0,Balder,1.692736, 58.142574
149351,16/29a- 16A,2847.0,Sele,1.692736, 58.142574
149352,16/29a- 16A,2894.0,Lista,1.692736, 58.142574
149353,16/29a- 16A,2970.0,Maureen,1.692736, 58.142574
149360,16/29a- 16Z,2649.0,Balder,1.692736, 58.142574
149361,16/29a- 16Z,2702.0,Sele,1.692736, 58.142574
149362,16/29a- 16Z,2736.0,Lista,1.692736, 58.142574
149363,16/29a- 16Z,2822.0,Maureen,1.692736, 58.142574
149379,9/04a- 3Z,1951.0,Balder,1.716624, 59.877194
149380,9/04a- 3Z,1972.0,Sele,1.716624, 59.877194
149411,9/27a- 4,1486.0,Balder,1.296891, 59.005737
149413,9/27a- 4,1540.0,Balder,1.296891, 59.005737
149414,9/27a- 4,1549.0,Sele,1.296891, 59.005737
149416,9/27a- 4,1655.0,Sele,1.296891, 59.005737
149423,16/13d- 6,2208.0,Balder,1.416749, 58.607106
149424,16/13d- 6,2232.0,Sele,1.416749, 58.607106
149426,16/13d- 6,2844.0,Maureen,1.416749, 58.607106
149445,21/05a- 6,2910.0,Balder,0.875621, 57.96984
149446,21/05a- 6,2929.0,Sele,0.875621, 57.96984
149448,21/05a- 6,3096.0,Lista,0.875621, 57.96984
149471,21/05a- 6Z,2256.0,Balder,0.875621, 57.96984
149472,21/05a- 6Z,2286.0,Sele,0.875621, 57.96984
149474,21/05a- 6Z,2499.0,Lista,0.875621, 57.96984
149477,21/05a- 6Z,2911.0,Maureen,0.875621, 57.96984
149504,31/26b- 17,2441.0,Balder,3.128944, 56.034263
149505,31/26b- 17,2452.0,Sele,3.128944, 56.034263
149506,31/26b- 17,2473.0,Lista,3.128944, 56.034263
149507,31/26b- 17,2531.0,Maureen,3.128944, 56.034263
149519,31/26b- 18,2536.0,Balder,3.07846, 56.005716
149520,31/26b- 18,2562.0,Sele,3.07846, 56.005716
149521,31/26b- 18,2607.0,Lista,3.07846, 56.005716
149522,31/26b- 18,2663.0,Maureen,3.07846, 56.005716
149756,206/08- 13,958.0,Balder,-2.445356, 60.752683
149762,206/08- 13Z,958.0,Balder,-2.445356, 60.752683
149784,206/08- 13Y,958.0,Balder,-2.445356, 60.752683
149791,15/26b- 9,1445.0,Balder,0.0102190000001, 58.006267
149793,15/26b- 9,1643.0,Lista,0.0102190000001, 58.006267
149797,15/26b- 9,2175.0,Maureen,0.0102190000001, 58.006267
149820,21/23a- 9,1811.0,Sele,0.462061, 57.238219
149826,21/23a- 9Z,1560.0,Sele,0.462061, 57.238219
149833,21/23a- 9Y,1897.0,Sele,0.462061, 57.238219
149834,21/23a- 9Y,1910.0,Lista,0.462061, 57.238219
149839,21/23a- 9X,1663.0,Balder,0.462061, 57.238219
149840,21/23a- 9X,1665.0,Sele,0.462061, 57.238219
149841,21/23a- 9X,1674.0,Lista,0.462061, 57.238219
149842,21/23a- 9X,1797.0,Maureen,0.462061, 57.238219
149850,21/23a- 9W,1997.0,Balder,0.462061, 57.238219
149851,21/23a- 9W,2000.0,Sele,0.462061, 57.238219
149859,21/23a- 9V,1992.0,Balder,0.462061, 57.238219
149860,21/23a- 9V,1994.0,Sele,0.462061, 57.238219
149861,21/23a- 9V,1998.0,Lista,0.462061, 57.238219
149870,20/05c- 11,1059.0,Balder,-0.0396549999999, 57.992847
149871,20/05c- 11,1077.0,Dornoch,-0.0396549999999, 57.992847
149872,20/05c- 11,1585.0,Lista,-0.0396549999999, 57.992847
149873,20/05c- 11,1915.0,Andrew,-0.0396549999999, 57.992847
149874,20/05c- 11,2144.0,Maureen,-0.0396549999999, 57.992847
149916,213/26- 1,2448.0,Balder,-3.808176, 61.021666
149982,30/02c-J9,3171.0,Balder,2.255462, 56.849796
149983,30/02c-J9,3190.0,Sele,2.255462, 56.849796
149985,30/02c-J9,3317.0,Lista,2.255462, 56.849796
149986,30/02c-J9,3356.0,Maureen,2.255462, 56.849796
150026,14/28b- 4,,Balder,-0.57506, 58.015059
150034,15/17- 24,,Balder,0.336831, 58.357231
150039,15/18b- 11,,Balder,0.523409, 58.487705
150043,16/12a- 13,,Balder,1.261067, 58.6428
152960,22/02b- 13,3165.0,Balder,1.350256, 57.886697
152961,22/02b- 13,3216.0,Sele,1.350256, 57.886697
152969,22/02b- 13Z,3089.0,Balder,1.350256, 57.886697
152970,22/02b- 13Z,3149.0,Sele,1.350256, 57.886697
152978,22/02b- 13Y,3145.0,Balder,1.350256, 57.886697
152979,22/02b- 13Y,3191.0,Sele,1.350256, 57.886697
152981,22/02b- 13Y,3337.0,Lista,1.350256, 57.886697
152986,22/02b- 13X,3011.0,Balder,1.350256, 57.886697
152987,22/02b- 13X,3051.0,Sele,1.350256, 57.886697
152994,22/02b- 13W,2716.0,Balder,1.350256, 57.886697
152995,22/02b- 13W,2753.0,Sele,1.350256, 57.886697
153002,22/02b- 13V,3575.0,Balder,1.350256, 57.886697
153003,22/02b- 13V,3641.0,Sele,1.350256, 57.886697
153005,22/02b- 13V,3750.0,Lista,1.350256, 57.886697
153010,22/02b- 13U,3879.0,Balder,1.350256, 57.886697
153011,22/02b- 13U,3937.0,Sele,1.350256, 57.886697
153013,22/02b- 13U,4042.0,Lista,1.350256, 57.886697
153018,22/02b- 13T,3966.0,Balder,1.350256, 57.886697
153019,22/02b- 13T,4039.0,Sele,1.350256, 57.886697
153021,22/02b- 13T,4166.0,Lista,1.350256, 57.886697
153089,30/17b- 16,2934.0,Balder,2.28331, 56.485394
153090,30/17b- 16,2957.0,Sele,2.28331, 56.485394
153091,30/17b- 16,2989.0,Lista,2.28331, 56.485394
153092,30/17b- 16,3043.0,Maureen,2.28331, 56.485394
153124,206/08- 14,965.0,Balder,-2.498897, 60.732326
153150,3/15- 10,1934.0,Balder,1.900642, 60.544646
153151,3/15- 10,2070.0,Sele,1.900642, 60.544646
153155,3/15- 10,2285.0,Maureen,1.900642, 60.544646
153174,14/18b- 16,604.0,Beauly,-0.548831, 58.420808
153175,14/18b- 16,651.0,Dornoch,-0.548831, 58.420808
153178,14/18b- 16,1598.0,Maureen,-0.548831, 58.420808
153211,9/05a- 4,2206.0,Balder,1.872221, 59.854449
153212,9/05a- 4,2252.0,Lista,1.872221, 59.854449
153228,211/18a- 26,1546.0,Balder,1.533976, 61.467272
153229,211/18a- 26,1574.0,Lista,1.533976, 61.467272
153274,30/17b-A39Z,4218.0,Balder,2.288106, 56.452719
153275,30/17b-A39Z,4248.0,Sele,2.288106, 56.452719
153276,30/17b-A39Z,4326.0,Lista,2.288106, 56.452719
153277,30/17b-A39Z,4353.0,Maureen,2.288106, 56.452719
153294,15/29a- 15,2548.0,Balder,0.770663, 58.13643
153295,15/29a- 15,2610.0,Sele,0.770663, 58.13643
153297,15/29a- 15,2726.0,Sele,0.770663, 58.13643
153298,15/29a- 15,2745.0,Lista,0.770663, 58.13643
153308,15/29a- 15Z,2448.0,Balder,0.770663, 58.13643
153309,15/29a- 15Z,2521.0,Sele,0.770663, 58.13643
153311,15/29a- 15Z,2654.0,Lista,0.770663, 58.13643
153322,15/29a- 15Y,2371.0,Balder,0.770663, 58.13643
153323,15/29a- 15Y,2427.0,Sele,0.770663, 58.13643
153325,15/29a- 15Y,2557.0,Lista,0.770663, 58.13643
153334,15/29a- 15X,3063.0,Balder,0.770663, 58.13643
153335,15/29a- 15X,3152.0,Sele,0.770663, 58.13643
153337,15/29a- 15X,3405.0,Lista,0.770663, 58.13643
153347,15/29a- 15W,2141.0,Balder,0.770663, 58.13643
153348,15/29a- 15W,2196.0,Sele,0.770663, 58.13643
153350,15/29a- 15W,2340.0,Lista,0.770663, 58.13643
153378,16/29c- 14,2680.0,Balder,1.757837, 58.074117
153379,16/29c- 14,2714.0,Sele,1.757837, 58.074117
153380,16/29c- 14,2752.0,Lista,1.757837, 58.074117
153381,16/29c- 14,2839.0,Andrew,1.757837, 58.074117
153382,16/29c- 14,2857.0,Maureen,1.757837, 58.074117
153398,28/05a- 7,1784.0,Balder,0.879034, 56.872119
153403,28/05a- 7,1983.0,Lista,0.879034, 56.872119
153404,28/05a- 7,1985.0,Maureen,0.879034, 56.872119
153450,22/05b- 14,2608.0,Balder,1.861673, 57.971708
153451,22/05b- 14,2618.0,Sele,1.861673, 57.971708
153452,22/05b- 14,2699.0,Lista,1.861673, 57.971708
153453,22/05b- 14,2804.0,Maureen,1.861673, 57.971708
153478,16/29a- 13,2601.0,Balder,1.715396, 58.027582
153479,16/29a- 13,2669.0,Sele,1.715396, 58.027582
153480,16/29a- 13,2710.0,Lista,1.715396, 58.027582
153481,16/29a- 13,2789.0,Andrew,1.715396, 58.027582
153482,16/29a- 13,2836.0,Maureen,1.715396, 58.027582
153528,22/15- 3,2523.0,Balder,1.918021, 57.577739
153529,22/15- 3,2566.0,Sele,1.918021, 57.577739
153531,22/15- 3,2766.0,Lista,1.918021, 57.577739
153568,9/28b- 19A,1871.0,Balder,1.486569, 59.033358
153569,9/28b- 19A,1913.0,Sele,1.486569, 59.033358
153570,9/28b- 19A,2027.0,Lista,1.486569, 59.033358
153572,9/28b- 19A,2347.0,Lista,1.486569, 59.033358
153573,9/28b- 19A,2437.0,Maureen,1.486569, 59.033358
153584,22/14a- 7,2550.0,Balder,1.714483, 57.642384
153585,22/14a- 7,2605.0,Sele,1.714483, 57.642384
153587,22/14a- 7,2713.0,Lista,1.714483, 57.642384
153589,22/14a- 7,2946.0,Maureen,1.714483, 57.642384
153605,23/21- 6,2914.0,Balder,2.188987, 57.253204
153606,23/21- 6,2965.0,Sele,2.188987, 57.253204
153608,23/21- 6,3105.0,Lista,2.188987, 57.253204
153610,23/21- 6,3144.0,Maureen,2.188987, 57.253204
153614,205/05a- 1,2353.0,Balder,-3.135408, 60.872399
153657,211/22a- 6,1423.0,Balder,1.36943, 61.241123
153658,211/22a- 6,1447.0,Sele,1.36943, 61.241123
153659,211/22a- 6,1581.0,Lista,1.36943, 61.241123
153673,211/22a- 7A,1421.0,Balder,1.36861, 61.241101
153674,211/22a- 7A,1448.0,Sele,1.36861, 61.241101
153675,211/22a- 7A,1581.0,Lista,1.36861, 61.241101
153689,211/22a- 8,1421.0,Balder,1.368615, 61.240832
153690,211/22a- 8,1448.0,Sele,1.368615, 61.240832
153691,211/22a- 8,1581.0,Lista,1.368615, 61.240832
153714,9/03b- 5,1107.0,Balder,1.520081, 59.928346
153719,211/22a- 9,1461.0,Balder,1.368591, 61.241375
153720,211/22a- 9,1493.0,Sele,1.368591, 61.241375
153721,211/22a- 9,1649.0,Lista,1.368591, 61.241375
153819,22/02b- 14,3564.0,Balder,1.395206, 57.883542
153820,22/02b- 14,3623.0,Sele,1.395206, 57.883542
153822,22/02b- 14,3735.0,Lista,1.395206, 57.883542
153825,23/21- 5,3034.0,Balder,2.185643, 57.217744
153826,23/21- 5,3052.0,Sele,2.185643, 57.217744
153828,23/21- 5,3256.0,Lista,2.185643, 57.217744
153829,23/21- 5,3302.0,Maureen,2.185643, 57.217744
153867,9/18a- 35,1592.0,Balder,1.536536, 59.454556
153868,9/18a- 35,1801.0,Sele,1.536536, 59.454556
153911,15/19b- 10,1406.0,Balder,0.633027, 58.477558
153913,15/19b- 10,1543.0,Sele,0.633027, 58.477558
153914,15/19b- 10,1601.0,Lista,0.633027, 58.477558
153917,15/19b- 10,1953.0,Lista,0.633027, 58.477558
153918,15/19b- 10,1969.0,Maureen,0.633027, 58.477558
153931,211/22a- 10,1413.0,Balder,1.278624, 61.309064
153932,211/22a- 10,1444.0,Sele,1.278624, 61.309064
154046,204/23- 2,1583.0,Balder,-4.451044, 60.272243
154064,16/23- 7,2405.0,Balder,1.582656, 58.241989
154065,16/23- 7,2445.0,Sele,1.582656, 58.241989
154066,16/23- 7,2493.0,Lista,1.582656, 58.241989
154068,16/23- 7,2569.0,Andrew,1.582656, 58.241989
154069,16/23- 7,2723.0,Maureen,1.582656, 58.241989
154077,3/15- 12,1933.0,Balder,1.946513, 60.558351
154078,3/15- 12,2055.0,Sele,1.946513, 60.558351
154082,3/15- 12,2288.0,Maureen,1.946513, 60.558351
154101,15/13a- 10,1198.0,Balder,0.466699, 58.506209
154102,15/13a- 10,1258.0,Dornoch,0.466699, 58.506209
154105,15/13a- 10,1890.0,Andrew,0.466699, 58.506209
154115,15/13a- 9,1161.0,Balder,0.515322, 58.554317
154116,15/13a- 9,1291.0,Dornoch,0.515322, 58.554317
154119,15/13a- 9,1833.0,Andrew,0.515322, 58.554317
154164,213/27- 2,2471.0,Balder,-3.687008, 61.091353
154185,2/05- 23,922.0,Balder,0.824083, 60.926826
154186,2/05- 23,965.0,Sele,0.824083, 60.926826
154188,2/05- 23,1845.0,Maureen,0.824083, 60.926826
154202,9/22- 3,1061.0,Balder,1.215054, 59.28876
154203,9/22- 3,1119.0,Sele,1.215054, 59.28876
154209,9/22- 3,1300.0,Lista,1.215054, 59.28876
154214,211/18c- 27,1541.0,Balder,1.433339, 61.441686
154215,211/18c- 27,1585.0,Lista,1.433339, 61.441686
154238,22/02b- 14U,3561.0,Balder,1.395206, 57.883542
154239,22/02b- 14U,3627.0,Sele,1.395206, 57.883542
154241,22/02b- 14U,3731.0,Lista,1.395206, 57.883542
154270,8/25a- 1,926.0,Balder,0.928214, 59.267239
154272,8/25a- 1,1051.0,Dornoch,0.928214, 59.267239
154274,8/25a- 1,1375.0,Lista,0.928214, 59.267239
154280,9/02b- 3,1064.0,Balder,1.322813, 59.944899
154281,9/02b- 3,1104.0,Sele,1.322813, 59.944899
154282,9/02b- 3,1111.0,Dornoch,1.322813, 59.944899
154283,9/02b- 3,1113.0,Lista,1.322813, 59.944899
154290,9/11c- 13,985.0,Balder,1.066616, 59.542254
154292,9/11c- 13,1154.0,Lista,1.066616, 59.542254
154294,9/11c- 13,1490.0,Maureen,1.066616, 59.542254
154300,15/11b- 6,770.0,Balder,0.0277560000001, 58.621414
154301,15/11b- 6,777.0,Beauly,0.0277560000001, 58.621414
154302,15/11b- 6,1003.0,Sele,0.0277560000001, 58.621414
154303,15/11b- 6,1230.0,Lista,0.0277560000001, 58.621414
154305,15/11b- 6,1333.0,Lista,0.0277560000001, 58.621414
154307,15/11b- 6,1753.0,Maureen,0.0277560000001, 58.621414
154320,22/11b- 13,2496.0,Balder,1.118744, 57.555247
154321,22/11b- 13,2558.0,Sele,1.118744, 57.555247
154322,22/11b- 13,2583.0,Forties,1.118744, 57.555247
154323,22/11b- 13,2859.0,Andrew,1.118744, 57.555247
154324,22/11b- 13,2885.0,Maureen,1.118744, 57.555247
154382,30/06- 6,2927.0,Balder,2.190163, 56.709274
154383,30/06- 6,2942.0,Sele,2.190163, 56.709274
154384,30/06- 6,2987.0,Lista,2.190163, 56.709274
154387,30/06- 6,3124.0,Maureen,2.190163, 56.709274
154412,23/21- 6Z,2960.0,Balder,2.188987, 57.253204
154413,23/21- 6Z,2984.0,Sele,2.188987, 57.253204
154415,23/21- 6Z,3057.0,Lista,2.188987, 57.253204
154417,23/21- 6Z,3156.0,Maureen,2.188987, 57.253204
154484,23/22a- 5,2550.0,Balder,2.234474, 57.184311
154485,23/22a- 5,2580.0,Sele,2.234474, 57.184311
154491,23/22a- 5Z,2491.0,Balder,2.234474, 57.184311
154492,23/22a- 5Z,2517.0,Sele,2.234474, 57.184311
154497,23/22a- 5Y,2522.0,Balder,2.234474, 57.184311
154498,23/22a- 5Y,2554.0,Sele,2.234474, 57.184311
154503,23/22a- 5X,3287.0,Balder,2.234474, 57.184311
154504,23/22a- 5X,3302.0,Sele,2.234474, 57.184311
154506,23/22a- 5X,3503.0,Sele,2.234474, 57.184311
154526,22/22b- 5,2641.0,Balder,1.246129, 57.209002
154527,22/22b- 5,2707.0,Sele,1.246129, 57.209002
154528,22/22b- 5,2856.0,Lista,1.246129, 57.209002
154529,22/22b- 5,2941.0,Maureen,1.246129, 57.209002
154546,21/01a- 22,1462.0,Balder,0.128239, 57.961259
154547,21/01a- 22,1814.0,Lista,0.128239, 57.961259
154549,21/01a- 22,2289.0,Maureen,0.128239, 57.961259
154566,21/01a- 23,1524.0,Balder,0.195733, 57.995788
154567,21/01a- 23,1871.0,Lista,0.195733, 57.995788
154568,21/01a- 23,1904.0,Lista,0.195733, 57.995788
154571,21/01a- 23,2315.0,Maureen,0.195733, 57.995788
154594,22/14b- 9,3043.0,Balder,1.674694, 57.590961
154595,22/14b- 9,3133.0,Sele,1.674694, 57.590961
154601,22/14b- 9Z,3063.0,Balder,1.674694, 57.590961
154602,22/14b- 9Z,3144.0,Sele,1.674694, 57.590961
154606,21/01a- 24,1521.0,Balder,0.195954, 57.995898
154607,21/01a- 24,1853.0,Lista,0.195954, 57.995898
154609,21/01a- 24,2312.0,Lista,0.195954, 57.995898
154630,3/28a- 6,1038.0,Balder,1.403514, 60.010272
154633,3/28a- 6,1269.0,Lista,1.403514, 60.010272
154640,21/01a- 25,1578.0,Balder,0.196495, 57.951132
154641,21/01a- 25,1935.0,Lista,0.196495, 57.951132
154643,21/01a- 25,2453.0,Maureen,0.196495, 57.951132
154658,15/18a- 12,1430.0,Balder,0.474556, 58.419699
154665,15/18a- 12,1671.0,Lista,0.474556, 58.419699
154671,39/02c- 5,2305.0,Balder,3.237852, 55.884349
154672,39/02c- 5,2332.0,Sele,3.237852, 55.884349
154673,39/02c- 5,2370.0,Lista,3.237852, 55.884349
154674,39/02c- 5,2406.0,Maureen,3.237852, 55.884349
154723,14/18b- 15A,607.0,Beauly,-0.548643, 58.420714
154724,14/18b- 15A,658.0,Dornoch,-0.548643, 58.420714
154727,14/18b- 15A,1525.0,Maureen,-0.548643, 58.420714
154743,14/18b- 17,613.0,Beauly,-0.548921, 58.420591
154744,14/18b- 17,657.0,Dornoch,-0.548921, 58.420591
154747,14/18b- 17Z,613.0,Beauly,-0.548921, 58.420591
154748,14/18b- 17Z,657.0,Dornoch,-0.548921, 58.420591
154751,14/18b- 17Z,1758.0,Maureen,-0.548921, 58.420591
154765,14/18b- 18,587.0,Beauly,-0.549399, 58.421157
154766,14/18b- 18,658.0,Dornoch,-0.549399, 58.421157
154769,14/18b- 18,1551.0,Maureen,-0.549399, 58.421157
154827,23/16f- 11,3103.0,Andrew,2.096581, 57.337304
154834,23/16f- 12,2908.0,Balder,2.091447, 57.364919
154835,23/16f- 12,2944.0,Sele,2.091447, 57.364919
154837,23/16f- 12,3094.0,Andrew,2.091447, 57.364919
154863,204/20a-D1Z,1450.0,Balder,-4.180556, 60.352175
154909,22/02b- 14X,3323.0,Balder,1.395206, 57.883542
154910,22/02b- 14X,3379.0,Sele,1.395206, 57.883542
154915,21/20f- 7,2447.0,Balder,0.953981, 57.469028
154916,21/20f- 7,2466.0,Sele,0.953981, 57.469028
154918,21/20f- 7,2543.0,Lista,0.953981, 57.469028
154930,16/23- 8,2571.0,Balder,1.42794, 58.201539
154931,16/23- 8,2615.0,Sele,1.42794, 58.201539
154932,16/23- 8,2673.0,Lista,1.42794, 58.201539
154934,16/23- 8,3013.0,Maureen,1.42794, 58.201539
154940,16/23- 8Z,2615.0,Balder,1.42794, 58.201539
154941,16/23- 8Z,2663.0,Sele,1.42794, 58.201539
154942,16/23- 8Z,2725.0,Lista,1.42794, 58.201539
154951,16/21b- 34,2105.0,Balder,1.133679, 58.272157
154952,16/21b- 34,2158.0,Sele,1.133679, 58.272157
154953,16/21b- 34,2203.0,Lista,1.133679, 58.272157
154955,16/21b- 34,2341.0,Maureen,1.133679, 58.272157
154964,15/20a-D8,2124.0,Balder,0.88424, 58.369946
154965,15/20a-D8,2164.0,Sele,0.88424, 58.369946
154966,15/20a-D8,2234.0,Lista,0.88424, 58.369946
154977,16/02b- 5A,1709.0,Balder,1.398446, 58.932041
154978,16/02b- 5A,1734.0,Sele,1.398446, 58.932041
154980,16/02b- 5A,1785.0,Sele,1.398446, 58.932041
154982,16/02b- 5A,1858.0,Sele,1.398446, 58.932041
154984,16/02b- 5A,1903.0,Sele,1.398446, 58.932041
155040,30/01c- 9,3141.0,Balder,2.168507, 56.844937
155041,30/01c- 9,3159.0,Sele,2.168507, 56.844937
155043,30/01c- 9,3246.0,Lista,2.168507, 56.844937
155045,30/01c- 9,3348.0,Maureen,2.168507, 56.844937
155079,30/23b- 4,2624.0,Balder,2.440023, 56.247427
155080,30/23b- 4,2654.0,Sele,2.440023, 56.247427
155081,30/23b- 4,2691.0,Lista,2.440023, 56.247427
155082,30/23b- 4,2718.0,Maureen,2.440023, 56.247427
155099,21/28a- 9,1442.0,Lista,0.542939, 57.148172
155108,21/28a- 9Z,1840.0,Lista,0.542939, 57.148172
155116,21/28a- 9Y,1691.0,Lista,0.542939, 57.148172
155154,19/02- 2,110.0,Lista,-1.798949, 57.884205
155155,19/02- 2,523.0,Maureen,-1.798949, 57.884205
155189,9/18a- 36,1900.0,Balder,1.547787, 59.369326
155196,9/18a- 36Z,1934.0,Balder,1.547787, 59.369326
155202,9/18a- 36Y,2185.0,Balder,1.547787, 59.369326
155244,22/13b- 7Z,4000.0,Balder,1.514903, 57.518214
155245,22/13b- 7Z,4177.0,Sele,1.514903, 57.518214
155247,22/13b- 7Z,4481.0,Lista,1.514903, 57.518214
155248,22/13b- 7Z,4572.0,Andrew,1.514903, 57.518214
155254,30/16- 15Z,2371.0,Balder,2.055985, 56.454763
155255,30/16- 15Z,2390.0,Sele,2.055985, 56.454763
155256,30/16- 15Z,2421.0,Lista,2.055985, 56.454763
155263,30/16- 16,2222.0,Balder,2.03454, 56.462558
155264,30/16- 16,2238.0,Sele,2.03454, 56.462558
155265,30/16- 16,2262.0,Lista,2.03454, 56.462558
155273,30/16- 16Z,2427.0,Balder,2.03454, 56.462558
155274,30/16- 16Z,2449.0,Sele,2.03454, 56.462558
155275,30/16- 16Z,2486.0,Lista,2.03454, 56.462558
155282,30/16- 16Y,2335.0,Balder,2.03454, 56.462558
155283,30/16- 16Y,2364.0,Sele,2.03454, 56.462558
155284,30/16- 16Y,2416.0,Lista,2.03454, 56.462558
155294,21/28a- 10Z,1436.0,Lista,0.526834, 57.157096
155296,21/19- 12,2178.0,Balder,0.618913, 57.469859
155297,21/19- 12,2189.0,Sele,0.618913, 57.469859
155299,21/19- 12,2424.0,Lista,0.618913, 57.469859
155300,21/19- 12,2485.0,Maureen,0.618913, 57.469859
155320,9/11e- 14,1050.0,Balder,1.168056, 59.510694
155321,9/11e- 14,1151.0,Sele,1.168056, 59.510694
155322,9/11e- 14,1270.0,Lista,1.168056, 59.510694
155323,9/11e- 14,1656.0,Maureen,1.168056, 59.510694
155382,22/14b- 8,2786.0,Balder,1.627989, 57.602814
155383,22/14b- 8,2844.0,Sele,1.627989, 57.602814
155385,22/14b- 8,3063.0,Lista,1.627989, 57.602814
155387,22/14b- 8,3193.0,Maureen,1.627989, 57.602814
155401,30/14- 4,2904.0,Balder,2.608083, 56.528092
155402,30/14- 4,2912.0,Sele,2.608083, 56.528092
155403,30/14- 4,2983.0,Lista,2.608083, 56.528092
155405,30/14- 4,3011.0,Lista,2.608083, 56.528092
155406,30/14- 4,3092.0,Maureen,2.608083, 56.528092
155413,30/14- 4Z,3133.0,Balder,2.608083, 56.528092
155414,30/14- 4Z,3146.0,Sele,2.608083, 56.528092
155415,30/14- 4Z,3208.0,Lista,2.608083, 56.528092
155417,30/14- 4Z,3236.0,Lista,2.608083, 56.528092
155418,30/14- 4Z,3312.0,Maureen,2.608083, 56.528092
155426,30/01d- 10,3250.0,Balder,2.161861, 56.934139
155427,30/01d- 10,3269.0,Sele,2.161861, 56.934139
155429,30/01d- 10,3371.0,Lista,2.161861, 56.934139
155430,30/01d- 10,3476.0,Maureen,2.161861, 56.934139
155442,22/25a- 9Z,2999.0,Balder,1.888429, 57.191739
155443,22/25a- 9Z,3019.0,Sele,1.888429, 57.191739
155447,22/25a- 9Z,3241.0,Maureen,1.888429, 57.191739
155468,211/23d- 18,1519.0,Balder,1.42746, 61.262943
155469,211/23d- 18,1555.0,Sele,1.42746, 61.262943
155470,211/23d- 18,1614.0,Lista,1.42746, 61.262943
155517,29/06b- 7,2096.0,Balder,1.108711, 56.694122
155519,29/06b- 7,2127.0,Sele,1.108711, 56.694122
155520,29/06b- 7,2160.0,Lista,1.108711, 56.694122
155521,29/06b- 7,2232.0,Maureen,1.108711, 56.694122
155612,204/25a- 8Z,944.0,Balder,-4.046731, 60.309086
155618,204/25a- 8Y,946.0,Balder,-4.046731, 60.309086
155629,30/02a- 7,3117.0,Balder,2.398177, 56.916598
155630,30/02a- 7,3129.0,Sele,2.398177, 56.916598
155632,30/02a- 7,3355.0,Lista,2.398177, 56.916598
155633,30/02a- 7,3434.0,Maureen,2.398177, 56.916598
155650,14/19-C83Z,3116.0,Maureen,-0.253237, 58.449259
155665,16/22- 9,2719.0,Balder,1.235813, 58.267548
155666,16/22- 9,2811.0,Sele,1.235813, 58.267548
155667,16/22- 9,2897.0,Lista,1.235813, 58.267548
155671,16/22- 9,3094.0,Maureen,1.235813, 58.267548
155677,16/22- 9Z,2679.0,Balder,1.235813, 58.267548
155678,16/22- 9Z,2878.0,Sele,1.235813, 58.267548
155679,16/22- 9Z,3013.0,Lista,1.235813, 58.267548
155683,16/22- 9Z,3216.0,Maureen,1.235813, 58.267548
155689,16/22- 9Y,2962.0,Balder,1.235813, 58.267548
155690,16/22- 9Y,3060.0,Sele,1.235813, 58.267548
155691,16/22- 9Y,3174.0,Lista,1.235813, 58.267548
155695,16/22- 9Y,3362.0,Maureen,1.235813, 58.267548
155701,21/24- 8,2272.0,Balder,0.698536, 57.199124
155702,21/24- 8,2327.0,Sele,0.698536, 57.199124
